year,state,unit,unit_evs,had_popular_vote,candidate,party,on_ballot,raw_votes,evs_awarded,total_evs,evs_to_win,source_url
1828,NY,NY-17,1,True,John Quincy Adams,National Republican,True,3545,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-18,1,True,Andrew Jackson,Democratic,True,2658,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-18,1,True,John Quincy Adams,National Republican,True,4085,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-19,1,True,Andrew Jackson,Democratic,True,4503,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-19,1,True,John Quincy Adams,National Republican,True,5042,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-2,1,True,Andrew Jackson,Democratic,True,2936,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-2,1,True,John Quincy Adams,National Republican,True,1966,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-20,2,True,Andrew Jackson,Democratic,True,9081,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-20,2,True,John Quincy Adams,National Republican,True,9164,2,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-21,1,True,Andrew Jackson,Democratic,True,4329,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-21,1,True,John Quincy Adams,National Republican,True,3116,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-22,1,True,Andrew Jackson,Democratic,True,4136,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-22,1,True,John Quincy Adams,National Republican,True,4974,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-23,1,True,Andrew Jackson,Democratic,True,4264,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-23,1,True,John Quincy Adams,National Republican,True,3796,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-24,1,True,Andrew Jackson,Democratic,True,4159,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-24,1,True,John Quincy Adams,National Republican,True,2416,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-25,1,True,Andrew Jackson,Democratic,True,5427,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-25,1,True,John Quincy Adams,National Republican,True,3755,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-26,2,True,Andrew Jackson,Democratic,True,7011,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-26,2,True,John Quincy Adams,National Republican,True,9119,2,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-27,1,True,Andrew Jackson,Democratic,True,4631,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-27,1,True,John Quincy Adams,National Republican,True,7079,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-28,1,True,Andrew Jackson,Democratic,True,5347,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-28,1,True,John Quincy Adams,National Republican,True,4395,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-29,1,True,Andrew Jackson,Democratic,True,3256,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-29,1,True,John Quincy Adams,National Republican,True,6832,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-3,3,True,Andrew Jackson,Democratic,True,15435,3,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-3,3,True,John Quincy Adams,National Republican,True,9638,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-30,1,True,Andrew Jackson,Democratic,True,3660,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-30,1,True,John Quincy Adams,National Republican,True,7983,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-4,1,True,Andrew Jackson,Democratic,True,3788,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-4,1,True,John Quincy Adams,National Republican,True,3153,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-5,1,True,Andrew Jackson,Democratic,True,4680,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-5,1,True,John Quincy Adams,National Republican,True,3263,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-6,1,True,Andrew Jackson,Democratic,True,3798,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-6,1,True,John Quincy Adams,National Republican,True,2586,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-7,1,True,Andrew Jackson,Democratic,True,4624,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-7,1,True,John Quincy Adams,National Republican,True,2009,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-8,1,True,Andrew Jackson,Democratic,True,3446,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-8,1,True,John Quincy Adams,National Republican,True,3642,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-9,1,True,Andrew Jackson,Democratic,True,4263,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,NY,NY-9,1,True,John Quincy Adams,National Republican,True,4650,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,OH,OH,16,True,Andrew Jackson,Democratic,True,67596,16,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,OH,OH,16,True,John Quincy Adams,National Republican,True,63456,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,PA,PA,28,True,Andrew Jackson,Democratic,True,102151,28,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,PA,PA,28,True,John Quincy Adams,National Republican,True,50783,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,RI,RI,4,True,Andrew Jackson,Democratic,True,820,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,RI,RI,4,True,John Quincy Adams,National Republican,True,2753,4,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,SC,SC,11,False,Andrew Jackson,Democratic,True,,11,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,SC,SC,11,False,John Quincy Adams,National Republican,False,,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-1,1,True,Andrew Jackson,Democratic,True,3136,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-1,1,True,John Quincy Adams,National Republican,True,0,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-10,1,True,Andrew Jackson,Democratic,True,3481,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-10,1,True,John Quincy Adams,National Republican,True,179,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-11,1,True,Andrew Jackson,Democratic,True,5282,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-11,1,True,John Quincy Adams,National Republican,True,642,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-2,1,True,Andrew Jackson,Democratic,True,3418,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-2,1,True,John Quincy Adams,National Republican,True,143,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-3,1,True,Andrew Jackson,Democratic,True,4001,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-3,1,True,John Quincy Adams,National Republican,True,254,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-4,1,True,Andrew Jackson,Democratic,True,3211,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-4,1,True,John Quincy Adams,National Republican,True,7,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-5,1,True,Andrew Jackson,Democratic,True,5196,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-5,1,True,John Quincy Adams,National Republican,True,74,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-6,1,True,Andrew Jackson,Democratic,True,3605,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-6,1,True,John Quincy Adams,National Republican,True,0,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-7,1,True,Andrew Jackson,Democratic,True,5008,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-7,1,True,John Quincy Adams,National Republican,True,715,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-8,1,True,Andrew Jackson,Democratic,True,3443,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-8,1,True,John Quincy Adams,National Republican,True,6,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-9,1,True,Andrew Jackson,Democratic,True,4311,1,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,TN,TN-9,1,True,John Quincy Adams,National Republican,True,220,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,VA,VA,24,True,Andrew Jackson,Democratic,True,26842,24,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,VA,VA,24,True,John Quincy Adams,National Republican,True,11989,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,VT,VT,7,True,Andrew Jackson,Democratic,True,8335,0,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1828,VT,VT,7,True,John Quincy Adams,National Republican,True,24365,7,261,131,https://en.wikipedia.org/wiki/1828_United_States_presidential_election
1832,AL,AL,7,True,Andrew Jackson,Democratic,True,14286,7,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,AL,AL,7,True,Henry Clay,National Republican,True,5,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,AL,AL,7,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,AL,AL,7,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,CT,CT,8,True,Andrew Jackson,Democratic,True,11269,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,CT,CT,8,True,Henry Clay,National Republican,True,18155,8,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,CT,CT,8,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,CT,CT,8,True,William Wirt,Anti-Masonic,True,3409,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,DE,DE,3,True,Andrew Jackson,Democratic,True,4110,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,DE,DE,3,True,Henry Clay,National Republican,True,4276,3,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,DE,DE,3,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,DE,DE,3,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,GA,GA,11,True,Andrew Jackson,Democratic,True,20750,11,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,GA,GA,11,True,Henry Clay,National Republican,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,GA,GA,11,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,GA,GA,11,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IL,IL,5,True,Andrew Jackson,Democratic,True,14609,5,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IL,IL,5,True,Henry Clay,National Republican,True,6745,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IL,IL,5,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IL,IL,5,True,William Wirt,Anti-Masonic,True,97,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IN,IN,9,True,Andrew Jackson,Democratic,True,31551,9,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IN,IN,9,True,Henry Clay,National Republican,True,25472,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IN,IN,9,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,IN,IN,9,True,William Wirt,Anti-Masonic,True,27,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,KY,KY,15,True,Andrew Jackson,Democratic,True,36292,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,KY,KY,15,True,Henry Clay,National Republican,True,43449,15,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,KY,KY,15,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,KY,KY,15,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,LA,LA,5,True,Andrew Jackson,Democratic,True,3908,5,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,LA,LA,5,True,Henry Clay,National Republican,True,2429,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,LA,LA,5,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,LA,LA,5,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MA,MA,14,True,Andrew Jackson,Democratic,True,13933,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MA,MA,14,True,Henry Clay,National Republican,True,31963,14,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MA,MA,14,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MA,MA,14,True,William Wirt,Anti-Masonic,True,14692,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MD,MD-1,4,True,Andrew Jackson,Democratic,True,5097,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MD,MD-1,4,True,Henry Clay,National Republican,True,8458,2,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MD,MD-1,4,True,John Floyd,Nullifier,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MD,MD-1,4,True,William Wirt,Anti-Masonic,False,,0,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
1832,MD,MD-2,2,True,Andrew Jackson,Democratic,True,5025,2,288,145,https://en.wikipedia.org/wiki/1832_United_States_presidential_election
